MA,Worcester,1608,42.252955,-71.80009
MA,Worcester,1609,42.263347,-71.806168
MA,Worcester,1610,42.254456,-71.818923
MA,Paxton,1612,42.309645,-71.928445
MA,Framingham,1701,42.293782,-71.416794
MA,Framingham,1702,42.280787,-71.414688
MA,Boxborough,1719,42.48182,-71.50605
MA,Acton,1720,42.482,-71.4714
MA,Ashland,1721,42.263602,-71.444304
MA,Bedford,1730,42.49136,-71.285
MA,Bedford,1731,42.4581,-71.2802
MA,Hanscom Air Force Bs,1731,42.4564,-71.27692
MA,Bolton,1740,42.429457,-71.608827
MA,Carlisle,1741,42.526648,-71.348978
MA,Concord,1742,42.45366,-71.346222
MA,Holliston,1746,42.205186,-71.442762
MA,Hopedale,1747,42.12889,-71.53757
MA,Hopkinton,1748,42.21776,-71.51917
MA,Hudson,1749,42.399875,-71.575137
MA,Marlborough,1752,42.333694,-71.577368
MA,Maynard,1754,42.42197,-71.45282
MA,Mendon,1756,42.10891,-71.556486
MA,Milford,1757,42.149983,-71.528635
MA,Natick,1760,42.308091,-71.358509
MA,Sherborn,1770,42.248068,-71.364039
MA,Southborough,1772,42.29945,-71.54179
MA,Lincoln,1773,42.425135,-71.313783
MA,Stow,1775,42.437512,-71.508217
MA,Sudbury,1776,42.39789,-71.39762
MA,Wayland,1778,42.329307,-71.347218
MA,Woburn,1801,42.46421,-71.17661
MA,Burlington,1803,42.496218,-71.198108
MA,Andover,1810,42.657463,-71.155895
MA,Billerica,1821,42.561225,-71.273222
MA,Chelmsford,1824,42.573238,-71.382307
MA,Dracut,1826,42.676093,-71.337812
MA,Dunstable,1827,42.673248,-71.482477
MA,Haverhill,1830,42.77536,-71.05831
MA,Haverhill,1832,42.76571,-71.120297
MA,Georgetown,1833,42.72413,-70.98648
MA,Groveland,1834,42.74285,-71.02386
MA,Haverhill,1835,42.75933,-71.08669
MA,Bradford,1835,42.75732,-71.06949
MA,Lawrence,1840,42.709531,-71.167776
MA,Lawrence,1841,42.708537,-71.173638
MA,Lawrence,1843,42.69443,-71.16693
MA,Methuen,1844,42.746125,-71.13219
MA,North Andover,1845,42.67081,-71.09821
MA,Lowell,1850,42.66033,-71.302261
MA,Lowell,1851,42.621314,-71.335656
MA,Lowell,1852,42.645279,-71.311481
MA,Lowell,1854,42.641418,-71.312027
MA,Merrimac,1860,42.82794,-71.00522
MA,North Billerica,1862,42.56362,-71.2943
MA,Billerica,1862,42.585364,-71.279191
MA,North Chelmsford,1863,42.622657,-71.379345
MA,North Reading,1864,42.56967,-71.12085
MA,Reading,1867,42.52167,-71.12402
MA,Tewksbury,1876,42.601489,-71.213741
MA,Tyngsboro,1879,42.658771,-71.408137
MA,Tyngsborough,1879,42.65401,-71.386261
MA,Wakefield,1880,42.49532,-71.04399
MA,Westford,1886,42.569875,-71.409147
MA,Wilmington,1887,42.546627,-71.188467
MA,Winchester,1890,42.44563,-71.15628
MA,Lynn,1901,42.464464,-70.943327
MA,Lynn,1902,42.4762,-70.92798
MA,Lynn,1904,42.50489,-70.98347
MA,Lynn,1905,42.460509,-70.969159
MA,Saugus,1906,42.462741,-71.013747
MA,Swampscott,1907,42.47455,-70.91716
MA,Nahant,1908,42.422594,-70.932629
MA,Amesbury,1913,42.85605,-70.934769
MA,Beverly,1915,42.56582,-70.880797
MA,Boxford,1921,42.66032,-71.00199
MA,Byfield,1922,42.744732,-70.919583
MA,Danvers,1923,42.582671,-70.931744
MA,Essex,1929,42.63214,-70.78974
MA,Gloucester,1930,42.627711,-70.655277
MA,Hathorne,1937,42.589842,-70.977237
MA,Ipswich,1938,42.687904,-70.852183
MA,Lynnfield,1940,42.523342,-71.023099
MA,Manchester,1944,42.581146,-70.765665
MA,Marblehead,1945,42.50826,-70.85335
MA,Middleton,1949,42.597306,-71.015909
MA,Newburyport,1950,42.80767,-70.88627
MA,Newbury,1951,42.790667,-70.870907
MA,Salisbury,1952,42.853445,-70.869836
MA,Peabody,1960,42.530173,-70.9463
MA,Saugus,1960,42.453312,-70.990166
MA,Rockport,1966,42.651744,-70.60873
MA,Rowley,1969,42.71703,-70.8747
MA,Salem,1970,42.517669,-70.889079
MA,South Hamilton,1982,42.621203,-70.877997
MA,Hamilton,1982,42.62916,-70.84708
MA,Topsfield,1983,42.627155,-70.974362
MA,Wenham,1984,42.60856,-70.88559
MA,West Newbury,1985,42.808673,-70.962076
MA,Bellingham,2019,42.07498,-71.4691
MA,Canton,2021,42.1822,-71.10385
MA,Cohasset,2025,42.232307,-70.809113
MA,Dedham,2026,42.23124,-71.147379
MA,Dover,2030,42.25125,-71.2712
MA,East Walpole,2032,42.148938,-71.23267
MA,Foxborough,2035,42.057287,-71.244753
MA,Franklin,2038,42.089034,-71.40066
MA,Hingham,2043,42.227476,-70.87764
MA,Hull,2045,42.304322,-70.920629
MA,Mansfield,2048,42.02532,-71.2221
MA,Marshfield,2050,42.132689,-70.727361
MA,Medfield,2052,42.194319,-71.312783
MA,Medway,2053,42.142305,-71.406388
MA,Millis,2054,42.164665,-71.360625
MA,Norfolk,2056,42.09727,-71.32754
MA,Norwell,2061,42.155312,-70.879341
MA,Norwood,2062,42.177018,-71.205703
MA,Scituate,2066,42.203863,-70.768812
MA,Sharon,2067,42.118828,-71.171728
MA,Stoughton,2072,42.13016,-71.13085
MA,Walpole,2081,42.163593,-71.238064
MA,Westwood,2090,42.22618,-71.21953
MA,Wrentham,2093,42.072223,-71.332586
MA,Boston,2108,42.313415,-71.059233
MA,Boston,2109,42.363089,-71.052056
MA,Boston,2111,42.3481,-71.0645
MA,Boston,2113,42.36625,-71.0534
MA,Boston,2114,42.365826,-71.066274
MA,Boston,2115,42.341584,-71.091687
MA,Boston,2116,42.3508,-71.0776
MA,Boston,2118,42.3407,-71.07246
MA,Roxbury,2118,42.340186,-71.079101
MA,Roxbury,2119,42.323969,-71.087661
MA,Roxbury Plain,2119,42.315102,-71.078809
MA,Roxbury,2120,42.327624,-71.105146
MA,Boston,2120,42.3311,-71.10019
MA,Roxbury Crossing,2120,42.333309,-71.087812
MA,Dorchester,2121,42.316232,-71.084471
MA,Dorchester,2122,42.292318,-71.064236
MA,Boston,2122,42.3013,-71.0588
MA,Dorchester,2124,42.289459,-71.072014
MA,Dorchester Center,2124,42.289932,-71.085963
MA,Dorchester,2125,42.321757,-71.060738
MA,Mattapan,2126,42.277842,-71.077454
MA,South Boston,2127,42.332878,-71.044188
MA,East Boston,2128,42.3845,-70.9991
MA,Charlestown,2129,42.3803,-71.0609
MA,Jamaica Plain,2130,42.313617,-71.114137
MA,Boston,2130,42.306342,-71.10859
MA,Roslindale,2131,42.281811,-71.122059
MA,West Roxbury,2132,42.263329,-71.155664
MA,Allston,2134,42.3522,-71.138591
MA,Brighton,2135,42.352247,-71.153
MA,Boston,2135,42.3438,-71.1492
MA,Hyde Park,2136,42.24417,-71.13209
MA,Cambridge,2138,42.3824,-71.1167
MA,Cambridge,2139,42.367661,-71.100966
MA,Cambridge,2140,42.38308,-71.124054
MA,Cambridge,2141,42.367204,-71.084666
MA,Cambridge,2142,42.39212,-71.1317
MA,Somerville,2143,42.386,-71.086577
MA,Somerville,2144,42.406302,-71.126643
MA,Somerville,2145,42.39752,-71.0953
MA,Malden,2148,42.43423,-71.04322
MA,Everett,2149,42.408194,-71.051413
MA,Chelsea,2150,42.406297,-71.037564
MA,Revere,2151,42.416897,-71.00958
MA,Winthrop,2152,42.38527,-70.98065
MA,Medford,2155,42.430137,-71.125617
MA,Quincy,2169,42.24363,-70.9819
MA,Quincy,2170,42.26941,-71.00533
MA,Quincy,2171,42.277678,-71.024891
MA,Arlington,2174,42.429041,-71.167337
MA,Melrose,2176,42.44952,-71.050018
MA,Stoneham,2180,42.48494,-71.09646
MA,Braintree,2184,42.21047,-70.97911
MA,Milton,2186,42.25808,-71.08276
MA,Weymouth,2188,42.1967,-70.94438
MA,Weymouth,2189,42.221206,-70.932074
MA,East Weymouth,2189,42.22075,-70.93975
MA,Weymouth,2190,42.186201,-70.95806
MA,South Weymouth,2190,42.17646,-70.935906
MA,Weymouth,2191,42.239865,-70.948147
MA,North Weymouth,2191,42.24651,-70.94509
MA,Boston,2215,42.352098,-71.121004
MA,Brockton,2301,42.067343,-71.044196
MA,Brockton,2302,42.064935,-71.013139
MA,Avon,2322,42.114301,-71.045027
MA,Bridgewater,2324,41.988951,-70.984792
MA,Carver,2330,41.891675,-70.773606
MA,Duxbury,2332,42.035412,-70.736593
MA,East Bridgewater,2333,42.029893,-70.957235
MA,Halifax,2338,41.99097,-70.85813
MA,Hanover,2339,42.132356,-70.867297
